raceId,driverId,constructorId,grid,position,positionText,points,statusId
854,153,5,16,21,21,0.0,3
854,15,205,20,,R,0.0,6
854,30,131,8,,R,0.0,3
854,10,166,21,,R,0.0,3
855,18,1,2,1,1,25.0,1
855,4,6,5,2,2,18.0,1
855,20,9,1,3,3,15.0,1
855,17,9,6,4,4,12.0,1
855,1,1,3,5,5,10.0,1
855,30,131,8,6,6,8.0,1
855,13,6,4,7,7,6.0,1
855,815,15,17,8,8,4.0,1
855,808,4,10,9,9,2.0,1
855,3,131,23,10,10,1.0,1
855,16,10,11,11,11,0.0,1
855,814,10,12,12,12,0.0,1
855,155,15,7,13,13,0.0,1
855,813,3,14,14,14,0.0,1
855,153,5,16,15,15,0.0,1
855,811,4,9,16,16,0.0,1
855,22,3,13,17,17,0.0,1
855,5,205,18,18,18,0.0,1
855,15,205,19,19,19,0.0,1
855,10,166,21,20,20,0.0,12
855,816,166,20,21,21,0.0,12
855,817,164,22,22,22,0.0,12
855,24,164,24,23,23,0.0,13
855,67,5,15,,R,0.0,36
856,20,9,2,1,1,25.0,1
856,1,1,1,2,2,18.0,1
856,17,9,4,3,3,15.0,1
856,18,1,3,4,4,12.0,1
856,4,6,6,5,5,10.0,1
856,13,6,5,6,6,8.0,1
856,153,5,11,7,7,6.0,1
856,3,131,7,8,8,4.0,1
856,67,5,13,9,9,2.0,1
856,814,10,9,10,10,1.0,1
856,16,10,10,11,11,0.0,1
856,22,3,18,12,12,0.0,1
856,811,4,15,13,13,0.0,11
856,5,205,19,14,14,0.0,11
856,155,15,14,15,15,0.0,11
856,815,15,17,16,16,0.0,11
856,15,205,20,17,17,0.0,11
856,10,166,21,18,18,0.0,11
856,817,164,24,19,19,0.0,11
856,816,166,22,20,20,0.0,11
856,24,164,23,21,21,0.0,13
856,813,3,16,,R,0.0,8
856,808,4,8,,R,0.0,4
856,30,131,12,,R,0.0,4
857,20,9,1,1,1,25.0,1
857,18,1,4,2,2,18.0,1
857,4,6,3,3,3,15.0,1
857,17,9,2,4,4,12.0,1
857,30,131,11,5,5,10.0,1
857,3,131,7,6,6,8.0,1
857,1,1,5,7,7,6.0,1
857,153,5,10,8,8,4.0,11
857,16,10,8,9,9,2.0,11
857,815,15,20,10,10,1.0,11
857,808,4,16,11,11,0.0,11
857,811,4,14,12,12,0.0,11
857,814,10,12,13,13,0.0,11
857,5,205,18,14,14,0.0,12
857,22,3,15,15,15,0.0,12
857,816,166,21,16,16,0.0,13
857,39,164,24,17,17,0.0,13
857,817,164,23,18,18,0.0,13
857,15,205,19,19,19,0.0,15
857,13,6,6,,R,0.0,22
857,67,5,9,,R,0.0,5
857,813,3,13,,R,0.0,6
857,10,166,22,,R,0.0,4
857,155,15,17,,R,0.0,4
858,1,1,2,1,1,25.0,1
858,4,6,5,2,2,18.0,1
858,18,1,3,3,3,15.0,1
858,17,9,4,4,4,12.0,1
858,13,6,6,5,5,10.0,1
858,3,131,7,6,6,8.0,1
858,30,131,8,7,7,6.0,1
858,16,10,9,8,8,4.0,1
858,814,10,10,9,9,2.0,1
858,155,15,16,10,10,1.0,11
858,815,15,11,11,11,0.0,11
858,22,3,24,12,12,0.0,11
858,808,4,12,13,13,0.0,11
858,813,3,23,14,14,0.0,11
858,153,5,15,15,15,0.0,11
858,811,4,14,16,16,0.0,11
858,5,205,17,17,17,0.0,11
858,15,205,18,18,18,0.0,12
858,10,166,19,19,19,0.0,12
858,24,164,22,20,20,0.0,12
858,817,164,20,,R,0.0,26
858,67,5,13,,R,0.0,9
858,816,166,21,,R,0.0,23
858,20,9,1,,R,0.0,29
859,17,9,2,1,1,25.0,1
859,20,9,1,2,2,18.0,1
859,18,1,3,3,3,15.0,1
859,4,6,5,4,4,12.0,1
859,13,6,7,5,5,10.0,1
859,16,10,8,6,6,8.0,11
859,3,131,6,7,7,6.0,11
859,814,10,11,8,8,4.0,11
859,155,15,16,9,9,2.0,11
859,808,4,15,10,10,1.0,11
859,153,5,13,11,11,0.0,11
859,67,5,14,12,12,0.0,11
859,815,15,17,13,13,0.0,11
859,22,3,12,14,14,0.0,11
859,30,131,10,15,15,0.0,11
859,5,205,19,16,16,0.0,12
859,811,4,9,17,17,0.0,12
859,15,205,20,18,18,0.0,12
859,816,166,23,19,19,0.0,13
859,817,164,22,20,20,0.0,13
859,24,164,21,,R,0.0,31
859,1,1,4,,R,0.0,6
859,813,3,18,,R,0.0,31
859,10,166,24,,R,0.0,31
860,18,1,2,1,1,25.0,1
860,20,9,6,2,2,18.0,1
860,1,1,1,3,3,15.0,1
860,17,9,5,4,4,12.0,1
860,4,6,12,5,5,10.0,1
860,155,15,13,6,6,8.0,1
860,8,208,17,7,7,6.0,1
860,815,15,22,8,8,4.0,1
860,817,5,10,9,9,2.0,1
860,814,10,15,10,10,1.0,1
860,818,5,11,11,11,0.0,1
860,3,131,7,12,12,0.0,1
860,813,3,8,13,13,0.0,3
860,10,206,20,14,14,0.0,11
860,819,206,21,15,15,0.0,15
860,811,3,14,16,16,0.0,4
860,13,6,16,,R,0.0,4
860,5,207,18,,R,0.0,22
860,808,207,19,,R,0.0,38
860,30,131,4,,R,0.0,6
860,154,208,3,,R,0.0,4
860,807,10,9,,R,0.0,4
860,37,164,0,,F,0.0,81
860,39,164,0,,F,0.0,81
861,4,6,8,1,1,25.0,1
861,815,15,9,2,2,18.0,1
861,1,1,1,3,3,15.0,1
861,17,9,4,4,4,12.0,1
861,8,208,10,5,5,10.0,1
861,811,3,13,6,6,8.0,1
861,814,10,14,7,7,6.0,1
861,818,5,18,8,8,4.0,1
861,807,10,16,9,9,2.0,1
861,30,131,3,10,10,1.0,1
861,20,9,5,11,11,0.0,1
861,817,5,15,12,12,0.0,1
861,3,131,7,13,13,0.0,1
861,18,1,2,14,14,0.0,1
861,13,6,12,15,15,0.0,1
861,808,207,19,16,16,0.0,11
861,10,206,20,17,17,0.0,11
861,5,207,24,18,18,0.0,11
861,813,3,11,19,19,0.0,5
861,819,206,21,20,20,0.0,12
861,39,164,23,21,21,0.0,12
861,37,164,22,22,22,0.0,12
861,155,15,17,,R,0.0,31
861,154,208,6,,R,0.0,4
862,3,131,1,1,1,25.0,1
862,18,1,5,2,2,18.0,1
862,1,1,7,3,3,15.0,1
862,17,9,6,4,4,12.0,1
862,20,9,11,5,5,10.0,1
862,154,208,10,6,6,8.0,1
862,811,3,14,7,7,6.0,1
862,813,3,13,8,8,4.0,1
862,4,6,9,9,9,2.0,1
862,155,15,3,10,10,1.0,1
862,815,15,8,11,11,0.0,1
862,814,10,15,12,12,0.0,1
862,13,6,12,13,13,0.0,1
862,8,208,4,14,14,0.0,1
862,807,10,16,15,15,0.0,1
862,818,5,24,16,16,0.0,1
862,817,5,17,17,17,0.0,1
862,808,207,19,18,18,0.0,11
862,10,206,20,19,19,0.0,11
862,819,206,21,20,20,0.0,11
862,37,164,22,21,21,0.0,11
862,39,164,23,22,22,0.0,12
862,5,207,18,23,23,0.0,13
862,30,131,2,,R,0.0,61
863,20,9,1,1,1,25.0,1
863,8,208,11,2,2,18.0,1
863,154,208,7,3,3,15.0,1
863,17,9,3,4,4,12.0,1
863,3,131,5,5,5,10.0,1
863,814,10,10,6,6,8.0,1
863,4,6,9,7,7,6.0,1
863,1,1,2,8,8,4.0,1
863,13,6,14,9,9,2.0,1
863,30,131,22,10,10,1.0,1
863,815,15,8,11,11,0.0,1
863,807,10,13,12,12,0.0,1
863,155,15,12,13,13,0.0,1
863,818,5,17,14,14,0.0,1
863,817,5,6,15,15,0.0,11
863,808,207,18,16,16,0.0,11
863,5,207,16,17,17,0.0,11
863,18,1,4,18,18,0.0,43
863,10,206,23,19,19,0.0,12
863,37,164,20,20,20,0.0,12
863,39,164,24,21,21,0.0,12
863,811,3,15,22,22,0.0,76
863,813,3,21,,R,0.0,29
863,819,206,19,,R,0.0,5
864,813,3,1,1,1,25.0,1
864,4,6,2,2,2,18.0,1
864,8,208,4,3,3,15.0,1
864,154,208,3,4,4,12.0,1
864,155,15,9,5,5,10.0,1
864,20,9,7,6,6,8.0,1
864,3,131,6,7,7,6.0,1
864,1,1,24,8,8,4.0,1
864,18,1,10,9,9,2.0,1
864,807,10,13,10,10,1.0,11
864,17,9,11,11,11,0.0,11
864,818,5,14,12,12,0.0,11
864,817,5,15,13,13,0.0,11
864,814,10,12,14,14,0.0,11
864,13,6,16,15,15,0.0,11
864,5,207,19,16,16,0.0,11
864,808,207,18,17,17,0.0,11
864,10,206,21,18,18,0.0,12
864,37,164,22,19,19,0.0,13
864,815,15,5,,R,0.0,61
864,819,206,20,,R,0.0,26
864,39,164,23,,R,0.0,26
864,811,3,17,,R,0.0,4
864,30,131,8,,R,0.0,4
865,17,9,1,1,1,25.0,1
865,3,131,2,2,2,18.0,1
865,4,6,5,3,3,15.0,1
865,20,9,9,4,4,12.0,1
865,1,1,3,5,5,10.0,1
865,13,6,7,6,6,8.0,1
865,814,10,14,7,7,6.0,1
865,807,10,10,8,8,4.0,1
865,8,208,8,9,9,2.0,1
865,811,3,13,10,10,1.0,1
865,815,15,23,11,11,0.0,11
865,818,5,16,12,12,0.0,11
865,5,207,17,13,13,0.0,11
865,10,206,19,14,14,0.0,11
865,39,164,22,15,15,0.0,12
865,18,1,12,16,16,0.0,4
865,817,5,15,,R,0.0,31
865,819,206,21,,R,0.0,31
865,30,131,6,,R,0.0,32
865,808,207,18,,R,0.0,10
865,155,15,11,,R,0.0,3
865,37,164,20,,R,0.0,3
865,813,3,24,,R,0.0,3
865,154,208,4,,R,0.0,3
866,1,1,2,1,1,25.0,1
866,154,208,7,2,2,18.0,1
866,815,15,15,3,3,15.0,1
866,20,9,1,4,4,12.0,1
866,4,6,3,5,5,10.0,1
866,3,131,5,6,6,8.0,1
866,17,9,4,7,7,6.0,1
866,8,208,12,8,8,4.0,1
866,155,15,11,9,9,2.0,1
866,13,6,6,10,10,1.0,1
866,814,10,8,11,11,0.0,1
866,807,10,13,12,12,0.0,1
866,813,3,22,13,13,0.0,1
866,817,5,14,14,14,0.0,1
866,818,5,19,15,15,0.0,11
866,18,1,10,16,16,0.0,11
866,811,3,16,17,17,0.0,11
866,5,207,17,18,18,0.0,11
866,808,207,18,19,19,0.0,11
866,819,206,23,20,20,0.0,13
866,10,206,21,21,21,0.0,22
866,30,131,9,,R,0.0,65
866,37,164,20,,R,0.0,23
866,39,164,24,,R,0.0,22
867,4,6,11,1,1,25.0,1
867,8,208,5,2,2,18.0,1
867,30,131,12,3,3,15.0,1
867,17,9,19,4,4,12.0,1
867,807,10,8,5,5,10.0,1
867,3,131,6,6,6,8.0,1
867,814,10,10,7,7,6.0,1
867,18,1,9,8,8,4.0,1
867,815,15,15,9,9,2.0,1
867,811,3,14,10,10,1.0,1
867,817,5,17,11,11,0.0,1
867,813,3,3,12,12,0.0,1
867,808,207,20,13,13,0.0,1
867,5,207,16,14,14,0.0,1
867,819,206,23,15,15,0.0,1
867,13,6,13,16,16,0.0,11
867,37,164,21,17,17,0.0,11
867,39,164,22,18,18,0.0,11
867,1,1,2,19,19,0.0,4
867,154,208,4,,R,0.0,40
867,20,9,1,,R,0.0,6
867,155,15,7,,R,0.0,4
867,818,5,18,,R,0.0,4
867,10,206,0,,W,0.0,54
868,17,9,2,1,1,25.0,1
868,4,6,1,2,2,18.0,1
868,20,9,4,3,3,15.0,1
868,13,6,5,4,4,12.0,1
868,8,208,6,5,5,10.0,1
868,154,208,9,6,6,8.0,1
868,30,131,3,7,7,6.0,1
868,1,1,8,8,8,4.0,1
868,811,3,13,9,9,2.0,1
868,18,1,16,10,10,1.0,1
868,155,15,17,11,11,0.0,1
868,807,10,14,12,12,0.0,1
868,817,5,12,13,13,0.0,1
868,818,5,23,14,14,0.0,1
868,3,131,11,15,15,0.0,1
868,813,3,7,16,16,0.0,11
868,5,207,19,17,17,0.0,11
868,10,206,20,18,18,0.0,11
868,819,206,24,19,19,0.0,11
868,37,164,21,20,20,0.0,12
868,39,164,22,21,21,0.0,12
868,815,15,15,,R,0.0,4
868,814,10,10,,R,0.0,4
868,808,207,18,,W,0.0,5
869,4,6,1,1,1,25.0,1
869,18,1,6,2,2,18.0,1
869,8,208,10,3,3,15.0,1
869,155,15,12,4,4,12.0,1
869,20,9,2,5,5,10.0,1
869,815,15,17,6,6,8.0,1
869,30,131,3,7,7,6.0,1
869,17,9,8,8,8,4.0,1
869,807,10,4,9,9,2.0,1
869,3,131,21,10,10,1.0,1
869,814,10,9,11,11,0.0,1
869,13,6,13,12,12,0.0,1
869,817,5,11,13,13,0.0,1
869,818,5,15,14,14,0.0,1
869,813,3,5,15,15,0.0,11
869,808,207,18,16,16,0.0,11
869,811,3,14,17,17,0.0,11
869,154,208,19,18,18,0.0,11
869,5,207,16,19,19,0.0,12
869,819,206,20,20,20,0.0,12
869,37,164,23,21,21,0.0,13
869,10,206,22,22,22,0.0,13
869,39,164,24,23,23,0.0,13
869,1,1,7,,R,0.0,29
870,1,1,1,1,1,25.0,1
870,8,208,5,2,2,18.0,1
870,154,208,2,3,3,15.0,1
870,20,9,3,4,4,12.0,1
870,4,6,6,5,5,10.0,1
870,18,1,4,6,6,8.0,1
870,811,3,9,7,7,6.0,1
870,17,9,11,8,8,4.0,1
870,13,6,7,9,9,2.0,1
870,3,131,13,10,10,1.0,1
870,807,10,10,11,11,0.0,1
870,814,10,12,12,12,0.0,1
870,813,3,8,13,13,0.0,1
870,815,15,14,14,14,0.0,1
870,817,5,18,15,15,0.0,11
870,818,5,16,16,16,0.0,11
870,5,207,19,17,17,0.0,11
870,155,15,15,18,18,0.0,12
870,808,207,20,19,19,0.0,12
870,819,206,21,20,20,0.0,12
870,10,206,22,21,21,0.0,13
870,37,164,23,22,22,0.0,13
870,39,164,24,,R,0.0,22
870,30,131,17,,R,0.0,45
871,18,1,1,1,1,25.0,1
871,20,9,10,2,2,18.0,1
871,8,208,3,3,3,15.0,1
871,807,10,11,4,4,12.0,1
871,13,6,14,5,5,10.0,1
871,17,9,12,6,6,8.0,1
871,30,131,13,7,7,6.0,1
871,818,5,15,8,8,4.0,1
871,817,5,16,9,9,2.0,1
871,814,10,9,10,10,1.0,1
871,3,131,23,11,11,0.0,1
871,811,3,17,12,12,0.0,1
871,155,15,2,13,13,0.0,1
871,808,207,19,14,14,0.0,11
871,10,206,20,15,15,0.0,11
871,819,206,22,16,16,0.0,11
871,5,207,18,17,17,0.0,11
871,37,164,21,18,18,0.0,11
871,39,164,24,,R,0.0,20
871,813,3,6,,R,0.0,4
871,815,15,4,,R,0.0,4
871,4,6,5,,R,0.0,4
871,1,1,7,,R,0.0,4
871,154,208,8,,R,0.0,4
872,1,1,1,1,1,25.0,1
872,815,15,12,2,2,18.0,1
872,4,6,10,3,3,15.0,1
872,13,6,3,4,4,12.0,1
872,8,208,7,5,5,10.0,1
872,30,131,4,6,6,8.0,1
872,3,131,6,7,7,6.0,1
872,814,10,9,8,8,4.0,1
872,155,15,8,9,9,2.0,1
872,811,3,13,10,10,1.0,1
872,813,3,22,11,11,0.0,1
872,817,5,14,12,12,0.0,1
872,816,208,15,13,13,0.0,1
872,5,207,17,14,14,0.0,11
872,808,207,18,15,15,0.0,11
872,819,206,20,16,16,0.0,11
872,10,206,19,17,17,0.0,11
872,37,164,23,18,18,0.0,11
872,39,164,21,19,19,0.0,11
872,17,9,11,20,20,0.0,76
872,807,10,24,21,21,0.0,23
872,20,9,5,22,22,0.0,91
872,18,1,2,,R,0.0,32
872,818,5,16,,R,0.0,22
873,20,9,3,1,1,25.0,1
873,18,1,4,2,2,18.0,1
873,4,6,5,3,3,15.0,1
873,814,10,6,4,4,12.0,1
873,3,131,10,5,5,10.0,1
873,8,208,12,6,6,8.0,1
873,154,208,8,7,7,6.0,1
873,13,6,13,8,8,4.0,1
873,817,5,15,9,9,2.0,1
873,815,15,14,10,10,1.0,1
873,17,9,7,11,11,0.0,1
873,10,206,20,12,12,0.0,1
873,155,15,17,13,13,0.0,1
873,807,10,11,14,14,0.0,1
873,5,207,19,15,15,0.0,1
873,819,206,21,16,16,0.0,1
873,37,164,24,17,17,0.0,11
873,811,3,22,18,18,0.0,31
873,808,207,18,19,19,0.0,12
873,818,5,16,,R,0.0,4
873,30,131,9,,R,0.0,4
873,813,3,2,,R,0.0,9
873,39,164,23,,R,0.0,3
873,1,1,1,,R,0.0,6
874,20,9,1,1,1,25.0,1
874,13,6,10,2,2,18.0,1
874,155,15,3,3,3,15.0,1
874,18,1,8,4,4,12.0,1
874,1,1,9,5,5,10.0,1
874,8,208,7,6,6,8.0,1
874,807,10,15,7,7,6.0,1
874,813,3,12,8,8,4.0,1
874,17,9,2,9,9,2.0,1
874,817,5,14,10,10,1.0,1
874,30,131,23,11,11,0.0,1
874,814,10,11,12,12,0.0,1
874,818,5,19,13,13,0.0,1
874,811,3,16,14,14,0.0,1
874,5,207,17,15,15,0.0,11
874,10,206,18,16,16,0.0,11
874,808,207,22,17,17,0.0,11
874,37,164,20,18,18,0.0,11
874,154,208,4,19,19,0.0,12
874,819,206,21,,R,0.0,5
874,39,164,24,,R,0.0,76
874,815,15,5,,R,0.0,20
874,4,6,6,,R,0.0,4
874,3,131,13,,R,0.0,4
875,20,9,2,1,1,25.0,1
875,17,9,1,2,2,18.0,1
875,4,6,4,3,3,15.0,1
875,13,6,6,4,4,12.0,1
875,8,208,5,5,5,10.0,1
875,807,10,8,6,6,8.0,1
875,154,208,7,7,7,6.0,1
875,818,5,16,8,8,4.0,1
875,817,5,21,9,9,2.0,1
875,1,1,3,10,10,1.0,1
875,815,15,12,11,11,0.0,1
875,814,10,14,12,12,0.0,1
875,30,131,10,13,13,0.0,1
875,813,3,15,14,14,0.0,1
875,811,3,17,15,15,0.0,1
875,808,207,18,16,16,0.0,11
875,5,207,19,17,17,0.0,11
875,10,206,20,18,18,0.0,11
875,819,206,24,19,19,0.0,12
875,39,164,23,20,20,0.0,12
875,37,164,22,,R,0.0,37
875,155,15,13,,R,0.0,130
875,3,131,9,,R,0.0,4
875,18,1,11,,R,0.0,4
876,20,9,1,1,1,25.0,1
876,4,6,5,2,2,18.0,1
876,17,9,2,3,3,15.0,1
876,1,1,3,4,4,12.0,1
876,18,1,4,5,5,10.0,1
876,13,6,6,6,6,8.0,1
876,8,208,7,7,7,6.0,1
876,807,10,12,8,8,4.0,1
876,154,208,11,9,9,2.0,1
876,811,3,13,10,10,1.0,1
876,3,131,10,11,11,0.0,1
876,814,10,16,12,12,0.0,1
876,817,5,15,13,13,0.0,1
876,155,15,17,14,14,0.0,1
876,818,5,18,15,15,0.0,11
876,813,3,9,16,16,0.0,11
876,808,207,19,17,17,0.0,11
876,5,207,20,18,18,0.0,11
876,819,206,24,19,19,0.0,11
876,10,206,21,20,20,0.0,12
876,39,164,23,21,21,0.0,12
876,30,131,14,22,22,0.0,31
876,37,164,22,,R,0.0,3
876,815,15,8,,R,0.0,3
877,8,208,4,1,1,25.0,1
877,4,6,6,2,2,18.0,1
877,20,9,24,3,3,15.0,1
877,18,1,5,4,4,12.0,1
877,813,3,3,5,5,10.0,1
877,155,15,15,6,6,8.0,1
877,13,6,8,7,7,6.0,1
877,811,3,14,8,8,4.0,1
877,814,10,12,9,9,2.0,1
877,817,5,16,10,10,1.0,1
877,30,131,13,11,11,0.0,1
877,818,5,17,12,12,0.0,1
877,5,207,18,13,13,0.0,1
877,10,206,21,14,14,0.0,1
877,815,15,11,15,15,0.0,1
877,808,207,20,16,16,0.0,1
877,37,164,22,17,17,0.0,1
877,819,206,19,,R,0.0,31
877,154,208,9,,R,0.0,4
877,17,9,2,,R,0.0,4
877,1,1,1,,R,0.0,10
877,39,164,23,,R,0.0,4
877,3,131,7,,R,0.0,4
877,807,10,10,,R,0.0,4
878,1,1,2,1,1,25.0,1
878,20,9,1,2,2,18.0,1
878,4,6,7,3,3,15.0,1
878,13,6,11,4,4,12.0,1
878,18,1,12,5,5,10.0,1
878,8,208,4,6,6,8.0,1
878,154,208,8,7,7,6.0,1
878,807,10,6,8,8,4.0,1
878,813,3,9,9,9,2.0,1
878,811,3,10,10,10,1.0,1
878,815,15,15,11,11,0.0,1
878,817,5,18,12,12,0.0,1
878,3,131,17,13,13,0.0,1
878,155,15,16,14,14,0.0,11
878,814,10,13,15,15,0.0,11
878,30,131,5,16,16,0.0,11
878,808,207,21,17,17,0.0,11
878,5,207,22,18,18,0.0,11
878,10,206,19,19,19,0.0,11
878,819,206,20,20,20,0.0,12
878,37,164,23,21,21,0.0,12
878,39,164,24,22,22,0.0,12
878,17,9,3,,R,0.0,91
878,818,5,14,,R,0.0,22
879,18,1,2,1,1,25.0,1
879,4,6,7,2,2,18.0,1
879,13,6,5,3,3,15.0,1
879,17,9,3,4,4,12.0,1
879,807,10,6,5,5,10.0,1
879,20,9,4,6,6,8.0,1
879,30,131,13,7,7,6.0,1
879,818,5,17,8,8,4.0,1
879,155,15,14,9,9,2.0,1
879,8,208,8,10,10,1.0,11
879,808,207,19,11,11,0.0,11
879,819,206,22,12,12,0.0,11
879,817,5,15,13,13,0.0,11
879,5,207,20,14,14,0.0,11
879,3,131,9,15,15,0.0,11
879,10,206,21,16,16,0.0,11
879,37,164,24,17,17,0.0,12
879,39,164,23,18,18,0.0,12
879,814,10,10,19,19,0.0,3
879,1,1,1,,R,0.0,4
879,154,208,18,,R,0.0,3
879,813,3,16,,R,0.0,4
879,811,3,11,,R,0.0,4
879,815,15,12,,R,0.0,4
880,8,208,7,1,1,25.0,1
880,4,6,5,2,2,18.0,1
880,20,9,1,3,3,15.0,1
880,13,6,4,4,4,12.0,1
880,1,131,3,5,5,10.0,1
880,17,9,2,6,6,8.0,1
880,16,10,12,7,7,6.0,1
880,814,10,9,8,8,4.0,1
880,18,1,10,9,9,2.0,1
880,154,208,8,10,10,1.0,1
880,815,1,15,11,11,0.0,1
880,818,5,13,12,12,0.0,1
880,821,15,18,13,13,0.0,11
880,822,3,16,14,14,0.0,11
880,824,206,19,15,15,0.0,11
880,819,207,22,16,16,0.0,12
880,820,206,20,17,17,0.0,12
880,823,207,21,18,18,0.0,12
880,817,5,14,,R,0.0,9
880,3,131,6,,R,0.0,10
880,813,3,17,,R,0.0,20
880,807,15,11,,W,0.0,69
881,20,9,1,1,1,25.0,1
881,17,9,5,2,2,18.0,1
881,1,131,4,3,3,15.0,1
881,3,131,6,4,4,12.0,1
881,13,6,2,5,5,10.0,1
881,154,208,11,6,6,8.0,1
881,8,208,10,7,7,6.0,1
881,807,15,12,8,8,4.0,1
881,815,1,9,9,9,2.0,1
881,818,5,17,10,10,1.0,1
881,822,3,18,11,11,0.0,1
881,821,15,14,12,12,0.0,11
881,824,206,19,13,13,0.0,11
881,819,207,20,14,14,0.0,11
881,823,207,22,15,15,0.0,11
881,820,206,21,16,16,0.0,12
881,18,1,7,17,17,0.0,54
881,817,5,13,18,18,0.0,31
881,813,3,16,,R,0.0,31
881,16,10,8,,R,0.0,61
881,814,10,15,,R,0.0,61
881,4,6,3,,R,0.0,4
882,4,6,3,1,1,25.0,1
882,8,208,2,2,2,18.0,1
882,1,131,1,3,3,15.0,1
882,20,9,9,4,4,12.0,1
882,18,1,8,5,5,10.0,1
882,13,6,5,6,6,8.0,1
882,817,5,7,7,7,6.0,1
882,814,10,11,8,8,4.0,1
882,154,208,6,9,9,2.0,1
882,807,15,10,10,10,1.0,1
882,815,1,12,11,11,0.0,1
882,818,5,15,12,12,0.0,1
882,822,3,16,13,13,0.0,1
882,813,3,14,14,14,0.0,1
882,824,206,18,15,15,0.0,11
882,819,207,20,16,16,0.0,11
882,820,206,19,17,17,0.0,11
882,823,207,21,18,18,0.0,11
882,3,131,4,,R,0.0,22
882,17,9,22,,R,0.0,36
882,16,10,13,,R,0.0,4
882,821,15,17,,R,0.0,4
883,20,9,2,1,1,25.0,1
883,8,208,8,2,2,18.0,1
883,154,208,11,3,3,15.0,1
883,814,10,5,4,4,12.0,1
883,1,131,9,5,5,10.0,1
883,815,1,12,6,6,8.0,1
883,17,9,7,7,7,6.0,1
883,4,6,3,8,8,4.0,1
883,3,131,1,9,9,2.0,1
883,18,1,10,10,10,1.0,1
883,813,3,17,11,11,0.0,1
883,807,15,14,12,12,0.0,1
883,16,10,6,13,13,0.0,1
883,822,3,15,14,14,0.0,1
883,13,6,4,15,15,0.0,1
883,817,5,13,16,16,0.0,11
883,819,207,18,17,17,0.0,11
883,821,15,22,18,18,0.0,11
883,824,206,19,19,19,0.0,11
883,820,206,21,20,20,0.0,11
883,823,207,20,21,21,0.0,12
883,818,5,16,,R,0.0,29
884,4,6,5,1,1,25.0,1
884,8,208,4,2,2,18.0,1
884,13,6,9,3,3,15.0,1
884,20,9,3,4,4,12.0,1
884,17,9,7,5,5,10.0,1
884,3,131,1,6,6,8.0,1
884,814,10,10,7,7,6.0,1
884,18,1,14,8,8,4.0,1
884,815,1,8,9,9,2.0,1
884,817,5,11,10,10,1.0,11
884,821,15,19,11,11,0.0,11
884,1,131,2,12,12,0.0,11
884,16,10,13,13,13,0.0,11
884,813,3,17,14,14,0.0,11
884,807,15,15,15,15,0.0,11
884,822,3,16,16,16,0.0,11
884,819,207,22,17,17,0.0,11
884,824,206,20,18,18,0.0,12
884,820,206,21,19,19,0.0,12
884,818,5,12,20,20,0.0,3
884,823,207,18,21,21,0.0,36
884,154,208,6,22,22,0.0,22
885,3,131,1,1,1,25.0,1
885,20,9,3,2,2,18.0,1
885,17,9,4,3,3,15.0,1
885,1,131,2,4,4,12.0,1
885,16,10,8,5,5,10.0,1
885,18,1,9,6,6,8.0,1
885,4,6,6,7,7,6.0,1
885,818,5,10,8,8,4.0,1
885,814,10,17,9,9,2.0,1
885,8,208,5,10,10,1.0,1
885,807,15,11,11,11,0.0,1
885,822,3,14,12,12,0.0,1
885,821,15,19,13,13,0.0,1
885,820,206,22,14,14,0.0,1
885,823,207,15,15,15,0.0,1
885,815,1,7,16,16,0.0,22
885,154,208,13,,R,0.0,4
885,817,5,12,,R,0.0,4
885,824,206,20,,R,0.0,23
885,813,3,16,,R,0.0,4
885,13,6,21,,R,0.0,3
885,819,207,18,,R,0.0,6
886,20,9,1,1,1,25.0,1
886,4,6,6,2,2,18.0,1
886,1,131,2,3,3,15.0,1
886,17,9,5,4,4,12.0,1
886,3,131,4,5,5,10.0,1
886,818,5,7,6,6,8.0,11
886,814,10,17,7,7,6.0,11
886,13,6,16,8,8,4.0,11
886,8,208,10,9,9,2.0,11
886,16,10,8,10,10,1.0,11
886,815,1,12,11,11,0.0,11
886,18,1,14,12,12,0.0,11
886,154,208,22,13,13,0.0,11
886,822,3,3,14,14,0.0,11
886,817,5,11,15,15,0.0,12
886,813,3,13,16,16,0.0,12
886,824,206,19,17,17,0.0,12
886,819,207,18,18,18,0.0,13
886,820,206,20,19,19,0.0,13
886,821,15,15,20,20,0.0,3
886,807,15,9,,R,0.0,4
886,823,207,21,,R,0.0,4
887,3,131,2,1,1,25.0,1
887,17,9,4,2,2,18.0,1
887,4,6,9,3,3,15.0,1
887,1,131,1,4,4,12.0,1
887,8,208,8,5,5,10.0,1
887,13,6,11,6,6,8.0,1
887,16,10,6,7,7,6.0,1
887,817,5,5,8,8,4.0,1
887,814,10,21,9,9,2.0,1
887,807,15,14,10,10,1.0,1
887,813,3,15,11,11,0.0,1
887,822,3,16,12,12,0.0,1
887,18,1,10,13,13,0.0,1
887,821,15,17,14,14,0.0,1
887,819,207,18,15,15,0.0,1
887,824,206,19,16,16,0.0,1
887,820,206,20,17,17,0.0,1
887,823,207,22,18,18,0.0,1
887,154,208,7,19,19,0.0,31
887,815,1,13,20,20,0.0,36
887,20,9,3,,R,0.0,6
887,818,5,12,,R,0.0,27
888,20,9,2,1,1,25.0,1
888,8,208,4,2,2,18.0,1
